# Run 132744
-1.1551E-01	-1.1020E-01	6.0471E-03
-1.1551E-01	-1.0754E-01	3.0144E-02
-1.1551E-01	-1.0487E-01	2.7945E-02
-1.1551E-01	-1.0220E-01	2.2063E-02
-1.1551E-01	-9.9536E-02	2.4095E-02
-1.1551E-01	-9.6869E-02	2.5093E-02
-1.1551E-01	-9.4202E-02	4.3254E-03
-1.1551E-01	-9.1536E-02	1.1872E-02
-1.1551E-01	-8.8869E-02	1.6114E-02
-1.1551E-01	-8.6202E-02	1.4399E-02
-1.1551E-01	-8.3535E-02	5.1821E-03
-1.1551E-01	-8.0868E-02	1.0191E-02
-1.1551E-01	-7.8202E-02	2.4181E-02
-1.1551E-01	-7.5535E-02	2.2930E-02
-1.1551E-01	-7.2868E-02	1.1073E-02
-1.1551E-01	-7.0201E-02	2.6524E-02
-1.1551E-01	-6.7534E-02	7.6796E-03
-1.1551E-01	-6.4867E-02	3.8632E-03
-1.1551E-01	-6.2201E-02	1.4233E-02
-1.1551E-01	-5.9534E-02	1.2760E-02
-1.1551E-01	-5.6867E-02	-3.9949E-05
-1.1551E-01	-5.4200E-02	2.4187E-02
-1.1551E-01	-5.1533E-02	1.4309E-02
-1.1551E-01	-4.8866E-02	1.4758E-02
-1.1551E-01	-4.6200E-02	1.5565E-02
-1.1551E-01	-4.3533E-02	2.0405E-02
-1.1551E-01	-4.0866E-02	1.1253E-02
-1.1551E-01	-3.8199E-02	2.4910E-02
-1.1551E-01	-3.5532E-02	1.7453E-02
-1.1551E-01	-3.2866E-02	5.6538E-03
-1.1551E-01	-3.0199E-02	1.1871E-02
-1.1551E-01	-2.7532E-02	2.2544E-02
-1.1551E-01	-2.4865E-02	1.4476E-02
-1.1551E-01	-2.2198E-02	3.9166E-03
-1.1551E-01	-1.9531E-02	3.0386E-03
-1.1551E-01	-1.6865E-02	2.3605E-02
-1.1551E-01	-1.4198E-02	6.6120E-03
-1.1551E-01	-1.1531E-02	7.1363E-03
-1.1551E-01	-8.8642E-03	2.1102E-02
-1.1551E-01	-6.1974E-03	1.7941E-02
-1.1551E-01	-3.5305E-03	4.7844E-03
-1.1551E-01	-8.6372E-04	1.8331E-02
-1.1551E-01	1.8031E-03	3.2190E-02
-1.1551E-01	4.4699E-03	6.2115E-03
-1.1551E-01	7.1367E-03	2.6376E-02
-1.1551E-01	9.8036E-03	2.2279E-02
-1.1551E-01	1.2470E-02	1.0939E-02
-1.1551E-01	1.5137E-02	9.0771E-03
-1.1551E-01	1.7804E-02	9.6784E-03
-1.1551E-01	2.0471E-02	9.4114E-03
-1.1551E-01	2.3138E-02	1.5305E-02
-1.1551E-01	2.5804E-02	3.7484E-03
-1.1551E-01	2.8471E-02	1.1602E-02
-1.1551E-01	3.1138E-02	7.7829E-03
-1.1551E-01	3.3805E-02	3.1886E-02
-1.1551E-01	3.6472E-02	1.9892E-02
-1.1551E-01	3.9139E-02	6.9397E-03
-1.1551E-01	4.1805E-02	1.2163E-02
-1.1551E-01	4.4472E-02	1.7010E-02
-1.1551E-01	4.7139E-02	1.6641E-02
-1.1551E-01	4.9806E-02	1.6630E-02
-1.1551E-01	5.2473E-02	6.3064E-03
-1.1551E-01	5.5140E-02	1.1930E-02
-1.1551E-01	5.7806E-02	-5.6872E-05
-1.1551E-01	6.0473E-02	2.0316E-02
-1.1551E-01	6.3140E-02	-4.4411E-05
-1.1551E-01	6.5807E-02	2.4429E-02
-1.1551E-01	6.8474E-02	1.4856E-02
-1.1551E-01	7.1140E-02	1.4535E-02
-1.1551E-01	7.3807E-02	2.2606E-02
-1.1551E-01	7.6474E-02	2.2526E-02
-1.1551E-01	7.9141E-02	1.2481E-02
-1.1551E-01	8.1808E-02	2.1000E-02
-1.1551E-01	8.4475E-02	1.6748E-02
-1.1551E-01	8.7141E-02	1.2543E-02
-1.1551E-01	8.9808E-02	1.5714E-02
