# Run 132748
-1.1551E-01	-1.1020E-01	1.0915E-02
-1.1551E-01	-1.0754E-01	7.9822E-03
-1.1551E-01	-1.0487E-01	1.3410E-02
-1.1551E-01	-1.0220E-01	1.1749E-02
-1.1551E-01	-9.9536E-02	9.5410E-03
-1.1551E-01	-9.6869E-02	1.7459E-02
-1.1551E-01	-9.4202E-02	1.4379E-02
-1.1551E-01	-9.1536E-02	1.1517E-02
-1.1551E-01	-8.8869E-02	1.0187E-02
-1.1551E-01	-8.6202E-02	1.3673E-02
-1.1551E-01	-8.3535E-02	1.0113E-02
-1.1551E-01	-8.0868E-02	1.3304E-02
-1.1551E-01	-7.8202E-02	1.1800E-02
-1.1551E-01	-7.5535E-02	1.2014E-02
-1.1551E-01	-7.2868E-02	1.3686E-02
-1.1551E-01	-7.0201E-02	9.1632E-03
-1.1551E-01	-6.7534E-02	1.5484E-02
-1.1551E-01	-6.4867E-02	1.8350E-02
-1.1551E-01	-6.2201E-02	9.5966E-03
-1.1551E-01	-5.9534E-02	1.7442E-02
-1.1551E-01	-5.6867E-02	1.7159E-02
-1.1551E-01	-5.4200E-02	1.3356E-02
-1.1551E-01	-5.1533E-02	1.3540E-02
-1.1551E-01	-4.8866E-02	1.4669E-02
-1.1551E-01	-4.6200E-02	1.5085E-02
-1.1551E-01	-4.3533E-02	1.0519E-02
-1.1551E-01	-4.0866E-02	1.0591E-02
-1.1551E-01	-3.8199E-02	1.0796E-02
-1.1551E-01	-3.5532E-02	1.1397E-02
-1.1551E-01	-3.2866E-02	9.7765E-03
-1.1551E-01	-3.0199E-02	9.4044E-03
-1.1551E-01	-2.7532E-02	1.6539E-02
-1.1551E-01	-2.4865E-02	1.3410E-02
-1.1551E-01	-2.2198E-02	1.1625E-02
-1.1551E-01	-1.9531E-02	1.2967E-02
-1.1551E-01	-1.6865E-02	1.1133E-02
-1.1551E-01	-1.4198E-02	1.2840E-02
-1.1551E-01	-1.1531E-02	8.7902E-03
-1.1551E-01	-8.8642E-03	1.5942E-02
-1.1551E-01	-6.1974E-03	1.7682E-02
-1.1551E-01	-3.5305E-03	1.7088E-02
-1.1551E-01	-8.6372E-04	1.4523E-02
-1.1551E-01	1.8031E-03	1.5723E-02
-1.1551E-01	4.4699E-03	1.2298E-02
-1.1551E-01	7.1367E-03	1.5888E-02
-1.1551E-01	9.8036E-03	1.5636E-02
-1.1551E-01	1.2470E-02	1.5300E-02
-1.1551E-01	1.5137E-02	1.5563E-02
-1.1551E-01	1.7804E-02	1.6271E-02
-1.1551E-01	2.0471E-02	1.6622E-02
-1.1551E-01	2.3138E-02	1.0502E-02
-1.1551E-01	2.5804E-02	9.2980E-03
-1.1551E-01	2.8471E-02	1.5841E-02
-1.1551E-01	3.1138E-02	1.2888E-02
-1.1551E-01	3.3805E-02	2.1407E-02
-1.1551E-01	3.6472E-02	1.1466E-02
-1.1551E-01	3.9139E-02	1.4901E-02
-1.1551E-01	4.1805E-02	1.3026E-02
-1.1551E-01	4.4472E-02	1.2322E-02
-1.1551E-01	4.7139E-02	1.0886E-02
