# I(Qx,Qy)
#Qx (1/A)       Qy (1/A)        I (1/cm)        dI (1/cm)       dQx (1/A)       dQy (1/A)
ASCII data

-1.155071E-01	-1.102034E-01	1.041255E-02	3.297348E-03	1.554795E-03	1.436120E-03
-1.155071E-01	-1.075365E-01	1.373411E-02	3.411457E-03	1.553866E-03	1.426616E-03
-1.155071E-01	-1.048697E-01	1.226068E-02	3.385319E-03	1.557095E-03	1.420876E-03
-1.155071E-01	-1.022029E-01	1.721037E-02	3.663987E-03	1.556078E-03	1.411911E-03
-1.155071E-01	-9.953608E-02	2.023325E-02	4.131740E-03	1.556334E-03	1.403921E-03
-1.155071E-01	-9.686926E-02	1.449950E-02	3.794085E-03	1.556823E-03	1.397435E-03
-1.155071E-01	-9.420244E-02	1.436774E-02	3.223080E-03	1.559771E-03	1.392600E-03
-1.155071E-01	-9.153562E-02	1.131900E-02	2.733019E-03	1.561009E-03	1.386260E-03
-1.155071E-01	-8.886880E-02	9.921286E-03	2.672599E-03	1.562023E-03	1.379334E-03
-1.155071E-01	-8.620198E-02	7.297156E-03	2.352674E-03	1.564136E-03	1.374076E-03
-1.155071E-01	-8.353516E-02	1.204680E-02	3.033462E-03	1.562511E-03	1.366704E-03
-1.155071E-01	-8.086834E-02	1.733482E-02	3.243111E-03	1.564574E-03	1.361745E-03
-1.155071E-01	-7.820152E-02	1.438026E-02	3.084623E-03	1.565474E-03	1.355490E-03
-1.155071E-01	-7.553470E-02	1.722258E-02	3.351997E-03	1.566342E-03	1.349426E-03
-1.155071E-01	-7.286788E-02	1.381509E-02	2.970466E-03	1.566642E-03	1.343312E-03
-1.155071E-01	-7.020105E-02	1.802402E-02	3.801810E-03	1.568435E-03	1.339634E-03
-1.155071E-01	-6.753423E-02	1.410773E-02	3.007394E-03	1.568504E-03	1.334212E-03
-1.155071E-01	-6.486741E-02	1.146571E-02	2.839326E-03	1.569257E-03	1.328876E-03
-1.155071E-01	-6.220059E-02	8.266309E-03	2.305143E-03	1.569977E-03	1.323746E-03
-1.155071E-01	-5.953377E-02	9.924026E-03	2.733347E-03	1.570135E-03	1.318560E-03
-1.155071E-01	-5.686695E-02	1.575522E-02	3.320843E-03	1.570019E-03	1.313942E-03
-1.155071E-01	-5.420013E-02	1.717467E-02	3.532452E-03	1.573362E-03	1.312226E-03
-1.155071E-01	-5.153331E-02	1.288602E-02	2.799133E-03	1.572347E-03	1.306744E-03
-1.155071E-01	-4.886649E-02	1.353150E-02	2.862372E-03	1.572918E-03	1.302613E-03
-1.155071E-01	-4.619967E-02	1.631701E-02	3.608296E-03	1.571445E-03	1.297605E-03
-1.155071E-01	-4.353285E-02	1.836057E-02	3.135442E-03	1.569609E-03	1.293098E-03
-1.155071E-01	-4.086603E-02	1.416472E-02	3.015306E-03	1.572387E-03	1.291533E-03
-1.155071E-01	-3.819921E-02	1.545230E-02	2.929073E-03	1.570481E-03	1.286759E-03
-1.155071E-01	-3.553239E-02	8.982594E-03	2.527841E-03	1.570187E-03	1.283261E-03
-1.155071E-01	-3.286557E-02	1.462055E-02	2.999898E-03	1.569666E-03	1.280121E-03
-1.155071E-01	-3.019875E-02	1.459497E-02	2.755632E-03	1.571576E-03	1.278770E-03
-1.155071E-01	-2.753193E-02	1.309320E-02	2.791987E-03	1.573108E-03	1.277181E-03
-1.155071E-01	-2.486510E-02	1.338554E-02	2.838075E-03	1.573121E-03	1.275174E-03
-1.155071E-01	-2.219828E-02	1.254940E-02	3.029517E-03	1.569886E-03	1.270866E-03
-1.155071E-01	-1.953146E-02	1.356980E-02	2.893129E-03	1.572623E-03	1.271073E-03
