# Run 132749
-1.1551E-01	-1.1020E-01	1.7274E-02
-1.1551E-01	-1.0754E-01	4.0897E-03
-1.1551E-01	-1.0487E-01	-1.2995E-04
-1.1551E-01	-1.0220E-01	2.1519E-02
-1.1551E-01	-9.9536E-02	6.1636E-03
-1.1551E-01	-9.6869E-02	9.2574E-03
-1.1551E-01	-9.4202E-02	4.4272E-03
-1.1551E-01	-9.1536E-02	1.6362E-02
-1.1551E-01	-8.8869E-02	2.5205E-02
-1.1551E-01	-8.6202E-02	1.7206E-02
-1.1551E-01	-8.3535E-02	1.6143E-02
-1.1551E-01	-8.0868E-02	1.0298E-02
-1.1551E-01	-7.8202E-02	1.7087E-02
-1.1551E-01	-7.5535E-02	6.1043E-03
-1.1551E-01	-7.2868E-02	1.5578E-02
-1.1551E-01	-7.0201E-02	9.1612E-03
-1.1551E-01	-6.7534E-02	1.9101E-02
-1.1551E-01	-6.4867E-02	1.2311E-02
-1.1551E-01	-6.2201E-02	1.7276E-02
-1.1551E-01	-5.9534E-02	1.4449E-02
-1.1551E-01	-5.6867E-02	2.2952E-02
-1.1551E-01	-5.4200E-02	9.9192E-03
-1.1551E-01	-5.1533E-02	2.2605E-02
-1.1551E-01	-4.8866E-02	6.1100E-03
-1.1551E-01	-4.6200E-02	5.5650E-03
-1.1551E-01	-4.3533E-02	4.2668E-03
-1.1551E-01	-4.0866E-02	1.0490E-02
-1.1551E-01	-3.8199E-02	8.0201E-03
-1.1551E-01	-3.5532E-02	1.4643E-02
-1.1551E-01	-3.2866E-02	-4.3931E-05
-1.1551E-01	-3.0199E-02	1.9781E-02
-1.1551E-01	-2.7532E-02	2.3198E-02
-1.1551E-01	-2.4865E-02	1.0876E-02
-1.1551E-01	-2.2198E-02	9.6213E-03
-1.1551E-01	-1.9531E-02	1.4651E-02
-1.1551E-01	-1.6865E-02	2.4083E-02
-1.1551E-01	-1.4198E-02	1.5500E-02
-1.1551E-01	-1.1531E-02	7.3496E-03
-1.1551E-01	-8.8642E-03	1.7521E-02
-1.1551E-01	-6.1974E-03	2.1805E-02
-1.1551E-01	-3.5305E-03	1.7128E-02
-1.1551E-01	-8.6372E-04	2.1081E-02
-1.1551E-01	1.8031E-03	1.1090E-02
-1.1551E-01	4.4699E-03	1.4501E-02
-1.1551E-01	7.1367E-03	1.7667E-02
-1.1551E-01	9.8036E-03	1.6180E-02
-1.1551E-01	1.2470E-02	2.0295E-02
-1.1551E-01	1.5137E-02	6.8823E-03
-1.1551E-01	1.7804E-02	1.7201E-02
-1.1551E-01	2.0471E-02	1.5659E-02
-1.1551E-01	2.3138E-02	9.6792E-03
-1.1551E-01	2.5804E-02	2.1272E-02
-1.1551E-01	2.8471E-02	1.7768E-02
-1.1551E-01	3.1138E-02	1.0570E-02
-1.1551E-01	3.3805E-02	4.9835E-03
-1.1551E-01	3.6472E-02	6.6821E-03
-1.1551E-01	3.9139E-02	1.1095E-02
-1.1551E-01	4.1805E-02	1.5044E-02
-1.1551E-01	4.4472E-02	1.6293E-02
-1.1551E-01	4.7139E-02	1.7651E-02
-1.1551E-01	4.9806E-02	8.3026E-03
-1.1551E-01	5.2473E-02	1.2434E-02
-1.1551E-01	5.5140E-02	1.5429E-02
-1.1551E-01	5.7806E-02	1.7721E-02
-1.1551E-01	6.0473E-02	1.1351E-02
-1.1551E-01	6.3140E-02	1.1100E-02
-1.1551E-01	6.5807E-02	1.0430E-02
-1.1551E-01	6.8474E-02	1.5948E-02
