# Run 132746
-1.1551E-01	-1.1020E-01	1.6755E-02
-1.1551E-01	-1.0754E-01	8.2687E-03
-1.1551E-01	-1.0487E-01	1.5319E-02
-1.1551E-01	-1.0220E-01	8.1997E-03
-1.1551E-01	-9.9536E-02	1.4305E-02
-1.1551E-01	-9.6869E-02	9.5692E-03
-1.1551E-01	-9.4202E-02	1.4837E-02
-1.1551E-01	-9.1536E-02	1.5220E-02
-1.1551E-01	-8.8869E-02	1.4809E-02
-1.1551E-01	-8.6202E-02	1.3207E-02
-1.1551E-01	-8.3535E-02	1.1253E-02
-1.1551E-01	-8.0868E-02	1.5250E-02
-1.1551E-01	-7.8202E-02	1.0228E-02
-1.1551E-01	-7.5535E-02	1.0122E-02
-1.1551E-01	-7.2868E-02	1.0096E-02
-1.1551E-01	-7.0201E-02	1.1701E-02
-1.1551E-01	-6.7534E-02	1.0577E-02
-1.1551E-01	-6.4867E-02	1.2619E-02
-1.1551E-01	-6.2201E-02	1.3515E-02
-1.1551E-01	-5.9534E-02	1.1401E-02
-1.1551E-01	-5.6867E-02	1.4944E-02
-1.1551E-01	-5.4200E-02	1.3436E-02
-1.1551E-01	-5.1533E-02	1.0740E-02
-1.1551E-01	-4.8866E-02	1.3288E-02
-1.1551E-01	-4.6200E-02	1.7553E-02
-1.1551E-01	-4.3533E-02	1.4302E-02
-1.1551E-01	-4.0866E-02	1.0560E-02
-1.1551E-01	-3.8199E-02	1.6810E-02
-1.1551E-01	-3.5532E-02	1.3484E-02
-1.1551E-01	-3.2866E-02	1.1041E-02
-1.1551E-01	-3.0199E-02	1.1804E-02
-1.1551E-01	-2.7532E-02	1.6872E-02
-1.1551E-01	-2.4865E-02	1.2506E-02
-1.1551E-01	-2.2198E-02	1.8862E-02
-1.1551E-01	-1.9531E-02	1.5628E-02
-1.1551E-01	-1.6865E-02	1.4342E-02
-1.1551E-01	-1.4198E-02	1.5899E-02
-1.1551E-01	-1.1531E-02	1.5325E-02
-1.1551E-01	-8.8642E-03	1.0457E-02
-1.1551E-01	-6.1974E-03	1.3889E-02
-1.1551E-01	-3.5305E-03	1.2332E-02
-1.1551E-01	-8.6372E-04	1.6847E-02
-1.1551E-01	1.8031E-03	2.3664E-02
-1.1551E-01	4.4699E-03	1.2461E-02
-1.1551E-01	7.1367E-03	1.6990E-02
-1.1551E-01	9.8036E-03	1.3013E-02
-1.1551E-01	1.2470E-02	1.1964E-02
-1.1551E-01	1.5137E-02	1.3090E-02
-1.1551E-01	1.7804E-02	1.2607E-02
-1.1551E-01	2.0471E-02	1.0919E-02
-1.1551E-01	2.3138E-02	1.5241E-02
-1.1551E-01	2.5804E-02	1.3950E-02
-1.1551E-01	2.8471E-02	1.1891E-02
-1.1551E-01	3.1138E-02	1.3974E-02
-1.1551E-01	3.3805E-02	1.2518E-02
-1.1551E-01	3.6472E-02	1.3613E-02
-1.1551E-01	3.9139E-02	1.2172E-02
-1.1551E-01	4.1805E-02	1.8587E-02
-1.1551E-01	4.4472E-02	1.2973E-02
-1.1551E-01	4.7139E-02	1.4720E-02
-1.1551E-01	4.9806E-02	1.5393E-02
-1.1551E-01	5.2473E-02	1.6058E-02
-1.1551E-01	5.5140E-02	1.4665E-02
-1.1551E-01	5.7806E-02	1.4969E-02
-1.1551E-01	6.0473E-02	1.4491E-02
-1.1551E-01	6.3140E-02	1.4075E-02
-1.1551E-01	6.5807E-02	1.5703E-02
-1.1551E-01	6.8474E-02	1.3924E-02
-1.1551E-01	7.1140E-02	1.0464E-02
-1.1551E-01	7.3807E-02	1.3141E-02
-1.1551E-01	7.6474E-02	1.7024E-02
-1.1551E-01	7.9141E-02	1.1827E-02
-1.1551E-01	8.1808E-02	1.2998E-02
-1.1551E-01	8.4475E-02	1.3501E-02
-1.1551E-01	8.7141E-02	1.7410E-02
-1.1551E-01	8.9808E-02	1.7390E-02
-1.1551E-01	9.2475E-02	1.8116E-02
-1.1551E-01	9.5142E-02	1.2465E-02
-1.1551E-01	9.7809E-02	1.7130E-02
-1.1551E-01	1.0048E-01	1.5930E-02
-1.1244E-01	-1.1020E-01	1.4576E-02
-1.1244E-01	-1.0754E-01	1.5454E-02
-1.1244E-01	-1.0487E-01	1.0986E-02
-1.1244E-01	-1.0220E-01	1.5830E-02
-1.1244E-01	-9.9536E-02	1.2175E-02
-1.1244E-01	-9.6869E-02	1.0948E-02
-1.1244E-01	-9.4202E-02	1.3368E-02
-1.1244E-01	-9.1536E-02	1.1441E-02
-1.1244E-01	-8.8869E-02	1.3108E-02
-1.1244E-01	-8.6202E-02	1.2208E-02
-1.1244E-01	-8.3535E-02	1.2842E-02
-1.1244E-01	-8.0868E-02	1.2610E-02
-1.1244E-01	-7.8202E-02	9.8313E-03
-1.1244E-01	-7.5535E-02	1.3725E-02
-1.1244E-01	-7.2868E-02	1.6496E-02
-1.1244E-01	-7.0201E-02	1.3496E-02
-1.1244E-01	-6.7534E-02	1.5389E-02
-1.1244E-01	-6.4867E-02	1.1574E-02
-1.1244E-01	-6.2201E-02	1.2113E-02
-1.1244E-01	-5.9534E-02	9.2755E-03
-1.1244E-01	-5.6867E-02	1.3073E-02
-1.1244E-01	-5.4200E-02	1.3878E-02
-1.1244E-01	-5.1533E-02	1.3365E-02
-1.1244E-01	-4.8866E-02	9.5995E-03
-1.1244E-01	-4.6200E-02	1.3437E-02
-1.1244E-01	-4.3533E-02	1.2287E-02
-1.1244E-01	-4.0866E-02	1.2652E-02
-1.1244E-01	-3.8199E-02	1.1621E-02
-1.1244E-01	-3.5532E-02	1.7165E-02
-1.1244E-01	-3.2866E-02	1.1075E-02
-1.1244E-01	-3.0199E-02	1.2100E-02
-1.1244E-01	-2.7532E-02	1.1820E-02
-1.1244E-01	-2.4865E-02	1.2014E-02
-1.1244E-01	-2.2198E-02	1.3138E-02
-1.1244E-01	-1.9531E-02	1.2118E-02
