# I(Qx,Qy)
#Qx (1/A)       Qy (1/A)        I (1/cm)        dI (1/cm)       dQx (1/A)       dQy (1/A)
ASCII data

-1.155071E-01	-1.102034E-01	1.369245E-02	4.183011E-03	1.554795E-03	1.436120E-03
-1.155071E-01	-1.075365E-01	1.096539E-02	3.593191E-03	1.553866E-03	1.426616E-03
-1.155071E-01	-1.048697E-01	1.394659E-02	4.465446E-03	1.557095E-03	1.420876E-03
-1.155071E-01	-1.022029E-01	1.134461E-02	3.586900E-03	1.556078E-03	1.411911E-03
-1.155071E-01	-9.953608E-02	1.320408E-02	4.041121E-03	1.556334E-03	1.403921E-03
-1.155071E-01	-9.686926E-02	1.788689E-02	4.646821E-03	1.556823E-03	1.397435E-03
-1.155071E-01	-9.420244E-02	1.376268E-02	3.553404E-03	1.559771E-03	1.392600E-03
-1.155071E-01	-9.153562E-02	1.379107E-02	3.501032E-03	1.561009E-03	1.386260E-03
-1.155071E-01	-8.886880E-02	1.538955E-02	3.600666E-03	1.562023E-03	1.379334E-03
-1.155071E-01	-8.620198E-02	1.821338E-02	4.009431E-03	1.564136E-03	1.374076E-03
-1.155071E-01	-8.353516E-02	1.859534E-02	4.240321E-03	1.562511E-03	1.366704E-03
-1.155071E-01	-8.086834E-02	1.052116E-02	2.995833E-03	1.564574E-03	1.361745E-03
-1.155071E-01	-7.820152E-02	1.077381E-02	3.093761E-03	1.565474E-03	1.355490E-03
-1.155071E-01	-7.553470E-02	9.868338E-03	2.756140E-03	1.566342E-03	1.349426E-03
-1.155071E-01	-7.286787E-02	1.260665E-02	3.310570E-03	1.566642E-03	1.343312E-03
-1.155071E-01	-7.020105E-02	1.540850E-02	4.043716E-03	1.568435E-03	1.339634E-03
-1.155071E-01	-6.753423E-02	1.308928E-02	3.449497E-03	1.568504E-03	1.334212E-03
-1.155071E-01	-6.486741E-02	1.322299E-02	3.316644E-03	1.569257E-03	1.328876E-03
-1.155071E-01	-6.220059E-02	1.942177E-02	3.722438E-03	1.569977E-03	1.323746E-03
-1.155071E-01	-5.953377E-02	1.762333E-02	3.658949E-03	1.570135E-03	1.318560E-03
-1.155071E-01	-5.686695E-02	1.901659E-02	4.048968E-03	1.570019E-03	1.313942E-03
-1.155071E-01	-5.420013E-02	1.077482E-02	3.446076E-03	1.573362E-03	1.312226E-03
-1.155071E-01	-5.153331E-02	1.220869E-02	3.010822E-03	1.572347E-03	1.306744E-03
-1.155071E-01	-4.886649E-02	1.152715E-02	3.137793E-03	1.572918E-03	1.302613E-03
-1.155071E-01	-4.619967E-02	1.044937E-02	3.422028E-03	1.571445E-03	1.297605E-03
-1.155071E-01	-4.353285E-02	1.021827E-02	2.994478E-03	1.569609E-03	1.293098E-03
-1.155071E-01	-4.086603E-02	1.558879E-02	3.459814E-03	1.572387E-03	1.291533E-03
-1.155071E-01	-3.819921E-02	1.286987E-02	3.220979E-03	1.570481E-03	1.286759E-03
-1.155071E-01	-3.553239E-02	1.267691E-02	3.122303E-03	1.570187E-03	1.283261E-03
-1.155071E-01	-3.286557E-02	1.647297E-02	3.869317E-03	1.569666E-03	1.280121E-03
-1.155071E-01	-3.019875E-02	1.039892E-02	3.055842E-03	1.571576E-03	1.278770E-03
-1.155071E-01	-2.753192E-02	1.331889E-02	3.185363E-03	1.573108E-03	1.277181E-03
-1.155071E-01	-2.486510E-02	1.450656E-02	3.583358E-03	1.573121E-03	1.275174E-03
-1.155071E-01	-2.219828E-02	1.048838E-02	3.115494E-03	1.569886E-03	1.270866E-03
-1.155071E-01	-1.953146E-02	1.745193E-02	3.516682E-03	1.572623E-03	1.271073E-03
-1.155071E-01	-1.686464E-02	1.530490E-02	3.290203E-03	1.572832E-03	1.269529E-03
-1.155071E-01	-1.419782E-02	1.686824E-02	3.449580E-03	1.573009E-03	1.268226E-03
-1.155071E-01	-1.153100E-02	1.232905E-02	3.224775E-03	1.575471E-03	1.268873E-03
-1.155071E-01	-8.864181E-03	1.687252E-02	3.983628E-03	1.570721E-03	1.264723E-03
-1.155071E-01	-6.197360E-03	2.188857E-02	3.732275E-03	1.573320E-03	1.265930E-03
-1.155071E-01	-3.530540E-03	1.616080E-02	3.260828E-03	1.573376E-03	1.265514E-03
-1.155071E-01	-8.637190E-04	2.379009E-02	4.003190E-03	1.573399E-03	1.265341E-03
-1.155071E-01	1.803102E-03	9.939049E-03	3.677094E-03	1.573394E-03	1.265376E-03
-1.155071E-01	4.469922E-03	1.569005E-02	3.288121E-03	1.573365E-03	1.265592E-03
-1.155071E-01	7.136743E-03	1.528260E-02	3.224542E-03	1.573301E-03	1.266066E-03
-1.155071E-01	9.803563E-03	1.489147E-02	3.234091E-03	1.573204E-03	1.266784E-03
-1.155071E-01	1.247038E-02	1.562400E-02	3.566902E-03	1.571512E-03	1.266576E-03
-1.155071E-01	1.513720E-02	1.467650E-02	3.214459E-03	1.572240E-03	1.268208E-03
-1.155071E-01	1.780403E-02	1.399201E-02	3.190216E-03	1.575099E-03	1.271626E-03
-1.155071E-01	2.047085E-02	2.189994E-02	3.751259E-03	1.572568E-03	1.271480E-03
-1.155071E-01	2.313767E-02	1.544677E-02	3.236140E-03	1.572318E-03	1.273320E-03
-1.155071E-01	2.580449E-02	1.225648E-02	3.387670E-03	1.569544E-03	1.273370E-03
-1.155071E-01	2.847131E-02	9.275227E-03	2.836078E-03	1.571786E-03	1.277224E-03
-1.155071E-01	3.113813E-02	7.530790E-03	3.030034E-03	1.573796E-03	1.281227E-03
-1.155071E-01	3.380495E-02	1.244650E-02	3.020162E-03	1.571122E-03	1.282088E-03
-1.155071E-01	3.647177E-02	2.365553E-02	4.325437E-03	1.569175E-03	1.283701E-03
-1.155071E-01	3.913859E-02	1.624096E-02	3.288177E-03	1.569660E-03	1.287100E-03
-1.155071E-01	4.180541E-02	1.077345E-02	2.860980E-03	1.569914E-03	1.290876E-03
-1.155071E-01	4.447223E-02	1.544757E-02	3.660411E-03	1.571782E-03	1.295926E-03
-1.155071E-01	4.713905E-02	1.748258E-02	3.690538E-03	1.573197E-03	1.300599E-03
-1.155071E-01	4.980587E-02	1.442289E-02	4.146955E-03	1.570767E-03	1.302508E-03
-1.155071E-01	5.247269E-02	1.922157E-02	3.773815E-03	1.572205E-03	1.307768E-03
-1.155071E-01	5.513951E-02	1.767546E-02	3.544837E-03	1.571594E-03	1.312171E-03
-1.155071E-01	5.780633E-02	1.022050E-02	2.989896E-03	1.570951E-03	1.316789E-03
-1.155071E-01	6.047315E-02	1.294133E-02	3.286200E-03	1.571896E-03	1.322757E-03
-1.155071E-01	6.313997E-02	1.542356E-02	3.913186E-03	1.567773E-03	1.323949E-03
-1.155071E-01	6.580680E-02	9.349111E-03	3.223330E-03	1.569079E-03	1.330139E-03
-1.155071E-01	6.847362E-02	1.361593E-02	3.378413E-03	1.568319E-03	1.335523E-03
-1.155071E-01	7.114044E-02	1.392545E-02	3.289145E-03	1.567527E-03	1.341112E-03
-1.155071E-01	7.380726E-02	1.234535E-02	3.709133E-03	1.565563E-03	1.345496E-03
-1.155071E-01	7.647408E-02	1.596214E-02	3.724733E-03	1.567276E-03	1.352273E-03
-1.155071E-01	7.914090E-02	1.366021E-02	3.513571E-03	1.565261E-03	1.356974E-03
-1.155071E-01	8.180772E-02	1.377269E-02	3.224588E-03	1.564353E-03	1.363275E-03
-1.155071E-01	8.447454E-02	9.501896E-03	3.079914E-03	1.563415E-03	1.369763E-03
-1.155071E-01	8.714136E-02	8.851242E-03	3.308535E-03	1.561317E-03	1.374917E-03
-1.155071E-01	8.980818E-02	1.531556E-02	3.602322E-03	1.561147E-03	1.381370E-03
-1.155071E-01	9.247500E-02	1.233007E-02	3.662405E-03	1.562329E-03	1.389574E-03
-1.155071E-01	9.514182E-02	1.560493E-02	4.249531E-03	1.559248E-03	1.393654E-03
-1.155071E-01	9.780864E-02	1.433896E-02	4.114123E-03	1.557799E-03	1.400393E-03
-1.155071E-01	1.004755E-01	1.506078E-02	4.826424E-03	1.557721E-03	1.408121E-03
-1.124403E-01	-1.102034E-01	1.986059E-02	3.998811E-03	1.546926E-03	1.437331E-03
-1.124403E-01	-1.075365E-01	1.829129E-02	2.810092E-03	1.531905E-03	1.414939E-03
-1.124403E-01	-1.048697E-01	1.146537E-02	2.434185E-03	1.529287E-03	1.404584E-03
-1.124403E-01	-1.022029E-01	1.162140E-02	2.330394E-03	1.530502E-03	1.397284E-03
-1.124403E-01	-9.953608E-02	1.233198E-02	2.532347E-03	1.531428E-03	1.390006E-03
-1.124403E-01	-9.686926E-02	9.681158E-03	2.446690E-03	1.530564E-03	1.381729E-03
-1.124403E-01	-9.420244E-02	1.135257E-02	2.501977E-03	1.531932E-03	1.375840E-03
-1.124403E-01	-9.153562E-02	8.743695E-03	2.540299E-03	1.530508E-03	1.367179E-03
-1.124403E-01	-8.886880E-02	1.164535E-02	2.537612E-03	1.531964E-03	1.361160E-03
-1.124403E-01	-8.620198E-02	8.755330E-03	2.428717E-03	1.529794E-03	1.352425E-03
-1.124403E-01	-8.353516E-02	1.529819E-02	2.553103E-03	1.530477E-03	1.346307E-03
-1.124403E-01	-8.086834E-02	9.828364E-03	2.205890E-03	1.532461E-03	1.341236E-03
-1.124403E-01	-7.820152E-02	1.115049E-02	2.396632E-03	1.533358E-03	1.335205E-03
-1.124403E-01	-7.553470E-02	1.188086E-02	2.402052E-03	1.534795E-03	1.329936E-03
-1.124403E-01	-7.286787E-02	8.520042E-03	2.469332E-03	1.535919E-03	1.325406E-03
-1.124403E-01	-7.020105E-02	1.252119E-02	2.403686E-03	1.534194E-03	1.318569E-03
-1.124403E-01	-6.753423E-02	1.129720E-02	2.290172E-03	1.536382E-03	1.314667E-03
-1.124403E-01	-6.486741E-02	9.341628E-03	2.247365E-03	1.537134E-03	1.309510E-03
-1.124403E-01	-6.220059E-02	1.134828E-02	2.412061E-03	1.537855E-03	1.304549E-03
-1.124403E-01	-5.953377E-02	1.193979E-02	2.470519E-03	1.537348E-03	1.298903E-03
-1.124403E-01	-5.686695E-02	9.691535E-03	2.375648E-03	1.537361E-03	1.294083E-03
-1.124403E-01	-5.420013E-02	1.385634E-02	2.583893E-03	1.540006E-03	1.291942E-03
-1.124403E-01	-5.153331E-02	1.427649E-02	2.651431E-03	1.541453E-03	1.288787E-03
-1.124403E-01	-4.886649E-02	9.954795E-03	2.267795E-03	1.540824E-03	1.283932E-03
-1.124403E-01	-4.619967E-02	1.434112E-02	2.678349E-03	1.540430E-03	1.279527E-03
-1.124403E-01	-4.353285E-02	1.044787E-02	2.378249E-03	1.540460E-03	1.276348E-03
-1.124403E-01	-4.086603E-02	1.521144E-02	2.715513E-03	1.538597E-03	1.271228E-03
-1.124403E-01	-3.819921E-02	1.308906E-02	2.460229E-03	1.537040E-03	1.266879E-03
-1.124403E-01	-3.553239E-02	1.072428E-02	2.411550E-03	1.536369E-03	1.263230E-03
-1.124403E-01	-3.286557E-02	1.307161E-02	2.647977E-03	1.537166E-03	1.261049E-03
-1.124403E-01	-3.019875E-02	1.224407E-02	2.392882E-03	1.538141E-03	1.259127E-03
-1.124403E-01	-2.753192E-02	1.213899E-02	2.558819E-03	1.538086E-03	1.256444E-03
-1.124403E-01	-2.486510E-02	1.400751E-02	2.485177E-03	1.538234E-03	1.254428E-03
-1.124403E-01	-2.219828E-02	1.311116E-02	2.626821E-03	1.537534E-03	1.251731E-03
-1.124403E-01	-1.953146E-02	1.422622E-02	2.538106E-03	1.540417E-03	1.252448E-03
-1.124403E-01	-1.686464E-02	1.171982E-02	2.438360E-03	1.539427E-03	1.250006E-03
-1.124403E-01	-1.419782E-02	1.343041E-02	2.624748E-03	1.540743E-03	1.249848E-03
-1.124403E-01	-1.153100E-02	1.359513E-02	2.657055E-03	1.538793E-03	1.247084E-03
-1.124403E-01	-8.864181E-03	1.885973E-02	2.923378E-03	1.537050E-03	1.244852E-03
-1.124403E-01	-6.197360E-03	1.955852E-02	2.851891E-03	1.539921E-03	1.246490E-03
-1.124403E-01	-3.530540E-03	1.828846E-02	2.762304E-03	1.539976E-03	1.246094E-03
-1.124403E-01	-8.637190E-04	1.940548E-02	2.737076E-03	1.539999E-03	1.245930E-03
-1.124403E-01	1.803102E-03	1.333830E-02	2.943411E-03	1.536426E-03	1.243178E-03
-1.124403E-01	4.469922E-03	1.549464E-02	2.753709E-03	1.543084E-03	1.248632E-03
-1.124403E-01	7.136743E-03	1.983349E-02	2.800382E-03	1.539903E-03	1.246619E-03
-1.124403E-01	9.803563E-03	1.091599E-02	2.295074E-03	1.539807E-03	1.247301E-03
-1.124403E-01	1.247038E-02	1.528193E-02	2.632408E-03	1.538400E-03	1.247107E-03
-1.124403E-01	1.513720E-02	1.334812E-02	2.494003E-03	1.538131E-03	1.248212E-03
-1.124403E-01	1.780403E-02	1.349222E-02	2.600531E-03	1.538416E-03	1.249772E-03
-1.124403E-01	2.047085E-02	1.125623E-02	2.556840E-03	1.539872E-03	1.252667E-03
-1.124403E-01	2.313767E-02	1.072904E-02	2.352197E-03	1.539274E-03	1.253996E-03
-1.124403E-01	2.580449E-02	1.192443E-02	2.475500E-03	1.535857E-03	1.253297E-03
-1.124403E-01	2.847131E-02	1.204234E-02	2.496728E-03	1.539547E-03	1.258619E-03
-1.124403E-01	3.113813E-02	1.479372E-02	2.731336E-03	1.538500E-03	1.260088E-03
-1.124403E-01	3.380495E-02	9.293881E-03	2.298717E-03	1.537687E-03	1.262330E-03
-1.124403E-01	3.647177E-02	8.550840E-03	2.260096E-03	1.536009E-03	1.264004E-03
